id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id
006082543X,item_006082543X,,0.0,4.0,A2JP0URFHXP6DO,0143057367|0060256532|0060558288|0060591781|0060725117,"I enjoy reading books like book_0060287616, book_0143035878, book_0307238725, book_006029809X, book_0060081600, book_0064408655. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060287616, book_0143035878, book_0307238725, book_006029809X, book_0060081600","I enjoy reading books like book_0060287616, book_0143035878, book_0307238725, book_006029809X, book_0060081600, book_0064408655. Can you recommend similar books I might enjoy?",1,006082543X|0061468363|0061687308|0061723819|006219965X,006082543X
0060393491,item_0060393491,,0.0,4.0,A2JRF02C5TGUN4,0307377334|0143113100|0060594667|0061992704|0060194995,"I enjoy reading books like book_0143120360, book_0060885599, book_0060558121, book_0062113372, book_0307476073, book_0143120530. Can you recommend similar books I might enjoy?",1,"The user likes: book_0143120360, book_0060885599, book_0060558121, book_0062113372, book_0307476073","I enjoy reading books like book_0143120360, book_0060885599, book_0060558121, book_0062113372, book_0307476073, book_0143120530. Can you recommend similar books I might enjoy?",1,0060393491|0007444117|0062294377|0062255657|006039384X|0307464970,0060393491
015601226X,item_015601226X,,0.0,4.0,A2JZ1LA3IQIOIJ,0151836000|0140167773|0061257079|0140183000|0143112740,"I enjoy reading books like book_0143121359, book_0143038575, book_0140154418, book_0061228575, book_0143117955, book_0156033364. Can you recommend similar books I might enjoy?",1,"The user likes: book_0143121359, book_0143038575, book_0140154418, book_0061228575, book_0143117955","I enjoy reading books like book_0143121359, book_0143038575, book_0140154418, book_0061228575, book_0143117955, book_0156033364. Can you recommend similar books I might enjoy?",1,015601226X|0143121316|0151014140|014242059X|0199572194,015601226X
0061655511,item_0061655511,,0.0,4.0,A2K38E6J2GX62K,0307271021|0140071083|0140447946|0151014213|0307268160,"I enjoy reading books like book_0140097058, book_0140268863, book_0140443339, book_014305760X, book_0140275363, book_0061137391. Can you recommend similar books I might enjoy?",1,"The user likes: book_0140097058, book_0140268863, book_0140443339, book_014305760X, book_0140275363","I enjoy reading books like book_0140097058, book_0140268863, book_0140443339, book_014305760X, book_0140275363, book_0061137391. Can you recommend similar books I might enjoy?",1,0061655511|0307265439|0060194995|0062060619,0061655511
0062003992,item_0062003992,,0.0,4.0,A2K3SI1VWKQCJ6,014241722X|0061579521|0061771260|0061728306|0307275825,"I enjoy reading books like book_0007190042, book_0230014801, book_0143143670, book_0061671789, book_0143116304, book_0198326769. Can you recommend similar books I might enjoy?",1,"The user likes: book_0007190042, book_0230014801, book_0143143670, book_0061671789, book_0143116304","I enjoy reading books like book_0007190042, book_0230014801, book_0143143670, book_0061671789, book_0143116304, book_0198326769. Can you recommend similar books I might enjoy?",1,0062003992|0061999180|0061731153|0062064320|0060755806|0062027190|006180679X,0062003992
0062048503,item_0062048503,,0.0,4.0,A2K4WOSH37GSW6,0061231428|0060765380|0061120723|0061231401|0143170090,"I enjoy reading books like book_006197806X, book_0061726834, book_006172680X, book_0062024035, book_0143118579, book_0061007129. Can you recommend similar books I might enjoy?",1,"The user likes: book_006197806X, book_0061726834, book_006172680X, book_0062024035, book_0143118579","I enjoy reading books like book_006197806X, book_0061726834, book_006172680X, book_0062024035, book_0143118579, book_0061007129. Can you recommend similar books I might enjoy?",1,0062048503|0007386648|0307245306|0061230944,0062048503
0061561622,item_0061561622,,0.0,4.0,A2K9FXOFFHVNWG,0061174149|0061478741|0140119906|0143112015|014303457X,"I enjoy reading books like book_0143037250, book_0143142372, book_0006497802, book_0307452360, book_0007447868, book_000721278X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0143037250, book_0143142372, book_0006497802, book_0307452360, book_0007447868","I enjoy reading books like book_0143037250, book_0143142372, book_0006497802, book_0307452360, book_0007447868, book_000721278X. Can you recommend similar books I might enjoy?",1,0061561622|0061931411|0060734191|0060273224|0142429112|0307359034|0061561630,0061561622
0061920908,item_0061920908,,0.0,4.0,A2KBF2OYR359AJ,0198326769|0141321598|0140376410|0060563079|014132113X,"I enjoy reading books like book_0060832819, book_014131088X, book_0060735414, book_030727859X, book_0060193395, book_0007157169. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060832819, book_014131088X, book_0060735414, book_030727859X, book_0060193395","I enjoy reading books like book_0060832819, book_014131088X, book_0060735414, book_030727859X, book_0060193395, book_0007157169. Can you recommend similar books I might enjoy?",1,0061920908|0061929573|0061827649|0307282694|0140386645,0061920908
006207203X,item_006207203X,,0.0,4.0,A2KBHSK5BS35BH,0048230782|0141301066|0141301155|0062065890|0152061886,"I enjoy reading books like book_0307277690, book_0142415901, book_0061733636, book_0142418528, book_0061214655, book_0307245306. Can you recommend similar books I might enjoy?",1,"The user likes: book_0307277690, book_0142415901, book_0061733636, book_0142418528, book_0061214655","I enjoy reading books like book_0307277690, book_0142415901, book_0061733636, book_0142418528, book_0061214655, book_0307245306. Can you recommend similar books I might enjoy?",1,006207203X|0062072099|0062117432|0062118455|0062244752,006207203X
0062268546,item_0062268546,,0.0,4.0,A2KGKNQHOK4C8A,0062107909|0061370851|0061449725|0062008129|0061448877,"I enjoy reading books like book_0061547786, book_030726579X, book_0152053107, book_0099464462, book_0307277461, book_0141039280. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061547786, book_030726579X, book_0152053107, book_0099464462, book_0307277461","I enjoy reading books like book_0061547786, book_030726579X, book_0152053107, book_0099464462, book_0307277461, book_0141039280. Can you recommend similar books I might enjoy?",1,0062268546|0062198505|0061119741|0062133950|0062290363|0007506236|0062280678,0062268546
0141196041,item_0141196041,,0.0,4.0,A2KIVODZRTGY4U,0307268950|0307264238|0307277690|014311686X|0143115693,"I enjoy reading books like book_0061374229, book_0307263711, book_0143115006, book_0061478741, book_0143114425, book_0143142801. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061374229, book_0307263711, book_0143115006, book_0061478741, book_0143114425","I enjoy reading books like book_0061374229, book_0307263711, book_0143115006, book_0061478741, book_0143114425, book_0143142801. Can you recommend similar books I might enjoy?",1,0141196041|0307271633|0307476405|0307273512|030737792X|0151013977|0007388160|0061928127|0062065653|014312420X|0307271080,0141196041
0062201050,item_0062201050,,0.0,4.0,A2KJZXIXBHVG0K,030726999X|0143117793|0307453456|0226677141|0151008116,"I enjoy reading books like book_006091307X, book_0141188936, book_0151446474, book_0143112562, book_0142180025, book_0141182806. Can you recommend similar books I might enjoy?",1,"The user likes: book_006091307X, book_0141188936, book_0151446474, book_0143112562, book_0142180025","I enjoy reading books like book_006091307X, book_0141188936, book_0151446474, book_0143112562, book_0142180025, book_0141182806. Can you recommend similar books I might enjoy?",1,0062201050|0142800376|0062080539|0140153209|0156711427|0143186817|0062237446,0062201050
0062242466,item_0062242466,,0.0,4.0,A2KN1WNA76HQS6,0062231405|0062231146|0062100297|0062072927|0062068547,"I enjoy reading books like book_006206861X, book_0061963119, book_0062118072, book_0062075950, book_0062231359, book_0062273949. Can you recommend similar books I might enjoy?",1,"The user likes: book_006206861X, book_0061963119, book_0062118072, book_0062075950, book_0062231359","I enjoy reading books like book_006206861X, book_0061963119, book_0062118072, book_0062075950, book_0062231359, book_0062273949. Can you recommend similar books I might enjoy?",1,0062242466|0062118196|0062244906|0062242490|0062076051,0062242466
0140280499,item_0140280499,,0.0,4.0,A2KP20R2FWLEEU,0192835696|0140188282|0140440453|014062029X|0140443878,"I enjoy reading books like book_0141023384, book_0060193484, book_0141321598, book_0061009059, book_0307456625, book_0030565812. Can you recommend similar books I might enjoy?",1,"The user likes: book_0141023384, book_0060193484, book_0141321598, book_0061009059, book_0307456625","I enjoy reading books like book_0141023384, book_0060193484, book_0141321598, book_0061009059, book_0307456625, book_0030565812. Can you recommend similar books I might enjoy?",1,0140280499|0060764864|0307383415|0140185224,0140280499
0062048651,item_0062048651,,0.0,4.0,A2KPGA0HFSSF8W,0062002325|0061915130|0061779849|0307351246|0061474266,"I enjoy reading books like book_0061214655, book_0061375802, book_0061448761, book_0142419044, book_014241543X, book_0061449091. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061214655, book_0061375802, book_0061448761, book_0142419044, book_014241543X","I enjoy reading books like book_0061214655, book_0061375802, book_0061448761, book_0142419044, book_014241543X, book_0061449091. Can you recommend similar books I might enjoy?",1,0062048651|0061660116|0061992259|0142419672|0061990639,0062048651
0307277186,item_0307277186,,0.0,4.0,A2KUUIJ52MWDAS,0307270661|0307275825|0151011656|0061082759|0307273563,"I enjoy reading books like book_0143114964, book_0061136646, book_0060539070, book_0061582573, book_0307270742, book_0060798904. Can you recommend similar books I might enjoy?",1,"The user likes: book_0143114964, book_0061136646, book_0060539070, book_0061582573, book_0307270742","I enjoy reading books like book_0143114964, book_0061136646, book_0060539070, book_0061582573, book_0307270742, book_0060798904. Can you recommend similar books I might enjoy?",1,0307277186|0307396045|0262014866|0062246933|0062270397,0307277186
0140159940,item_0140159940,,0.0,4.0,A2KWFYFNRO2EOJ,0061947040|0142428280|0307273520|0307578070|006195876X,"I enjoy reading books like book_0307394956, book_0307277461, book_0060393491, book_0061374229, book_0151014981, book_0141039280. Can you recommend similar books I might enjoy?",1,"The user likes: book_0307394956, book_0307277461, book_0060393491, book_0061374229, book_0151014981","I enjoy reading books like book_0307394956, book_0307277461, book_0060393491, book_0061374229, book_0151014981, book_0141039280. Can you recommend similar books I might enjoy?",1,0140159940|023034187X|0141345713|0062201050|0061774472|006222543X|0061906077|006093493X|0060779632|0062202529|0061969702|0006514952|0199360316,0140159940
0192840908,item_0192840908,,0.0,4.0,A2KWQ64TRHB3YH,0099555352|0099481685|006114343X|0061143413|0192835084,"I enjoy reading books like book_0307270777, book_0061173932, book_0143144111, book_0061236233, book_0143144219, book_0061173975. Can you recommend similar books I might enjoy?",1,"The user likes: book_0307270777, book_0061173932, book_0143144111, book_0061236233, book_0143144219","I enjoy reading books like book_0307270777, book_0061173932, book_0143144111, book_0061236233, book_0143144219, book_0061173975. Can you recommend similar books I might enjoy?",1,0192840908|0062235540|0062038028|019932610X|0062073168|0062267337|0061662585|0061896454|0307378195|0061656003|0140012486|0199360316|0230769152,0192840908
0307389189,item_0307389189,,0.0,4.0,A2L0WJMOT484GM,0062092995|0132875241|0195399781|0061824747|0307268438,"I enjoy reading books like book_0131387731, book_0137070624, book_0307476898, book_0307377482, book_0062183591, book_0062088513. Can you recommend similar books I might enjoy?",1,"The user likes: book_0131387731, book_0137070624, book_0307476898, book_0307377482, book_0062183591","I enjoy reading books like book_0131387731, book_0137070624, book_0307476898, book_0307377482, book_0062183591, book_0062088513. Can you recommend similar books I might enjoy?",1,0307389189|0062201050|0062213024|0062038028|0062268546|0307271080,0307389189
0307463974,item_0307463974,,0.0,4.0,A2L12L13HKKC91,0060014016|006050532X|0060957379|0143034480|0060590254,"I enjoy reading books like book_0060899220, book_0007115865, book_0060838639, book_0060193484, book_0060175966, book_0140296468. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060899220, book_0007115865, book_0060838639, book_0060193484, book_0060175966","I enjoy reading books like book_0060899220, book_0007115865, book_0060838639, book_0060193484, book_0060175966, book_0140296468. Can you recommend similar books I might enjoy?",1,0307463974|0062196243|0061779768|0300166311,0307463974
0060955422,item_0060955422,,0.0,4.0,A2L1KC5CTPF9UD,0061470902|0307275663|0140431357|0297825038|0099478420,"I enjoy reading books like book_0140430156, book_0151957479, book_0140062866, book_0143035347, book_0156030357, book_0156030470. Can you recommend similar books I might enjoy?",1,"The user likes: book_0140430156, book_0151957479, book_0140062866, book_0143035347, book_0156030357","I enjoy reading books like book_0140430156, book_0151957479, book_0140062866, book_0143035347, book_0156030357, book_0156030470. Can you recommend similar books I might enjoy?",1,0060955422|0195323343|0143058754|0062085492|0062025813|0140620303,0060955422
0061999180,item_0061999180,,0.0,4.0,A2L29MWPWG6LG4,0062003992|0062012096|006170654X|0099443635|0061930059,"I enjoy reading books like book_0141039280, book_0307461831, book_0061916048, book_0307457729, book_0307409120, book_0061451029. Can you recommend similar books I might enjoy?",1,"The user likes: book_0141039280, book_0307461831, book_0061916048, book_0307457729, book_0307409120","I enjoy reading books like book_0141039280, book_0307461831, book_0061916048, book_0307457729, book_0307409120, book_0061451029. Can you recommend similar books I might enjoy?",1,0061999180|0140047573|0142402516|0143123513|0142417807|0062014536|0307352145,0061999180
014241543X,item_014241543X,,0.0,4.0,A2L2BHOKM9VTR1,0061430927|0142406252|006170007X|0141302860|0060519517,"I enjoy reading books like book_006085202X, book_0142410705, book_0142411558, book_0061119741, book_0061229628, book_0142408670. Can you recommend similar books I might enjoy?",1,"The user likes: book_006085202X, book_0142410705, book_0142411558, book_0061119741, book_0061229628","I enjoy reading books like book_006085202X, book_0142410705, book_0142411558, book_0061119741, book_0061229628, book_0142408670. Can you recommend similar books I might enjoy?",1,014241543X|0142420891|0142429406|0060557354|0143121332|0141302038|0007444117|015206396X,014241543X
0133101029,item_0133101029,,0.0,4.0,A2L7N2U5Z316ZE,0240813987|0307270696|0240811283|0061558222|0199216614,"I enjoy reading books like book_0192818481, book_0140430903, book_0140434887, book_0195183428, book_0060850523, book_0140437614. Can you recommend similar books I might enjoy?",1,"The user likes: book_0192818481, book_0140430903, book_0140434887, book_0195183428, book_0060850523","I enjoy reading books like book_0192818481, book_0140430903, book_0140434887, book_0195183428, book_0060850523, book_0140437614. Can you recommend similar books I might enjoy?",1,0133101029|0133121291|0132655683|013324783X|0133017907|0133092585|0132963876|0062207938|0307362566|0062200461|0151013403,0133101029
0142427543,item_0142427543,,0.0,4.0,A2LDGL943QZXGK,0142408654|0142402516|0142411191|0061122831|014241591X,"I enjoy reading books like book_0061256706, book_0061288551, book_0142412120, book_0060541431, book_0142414727, book_0142411175. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061256706, book_0061288551, book_0142412120, book_0060541431, book_0142414727","I enjoy reading books like book_0061256706, book_0061288551, book_0142412120, book_0060541431, book_0142414727, book_0142411175. Can you recommend similar books I might enjoy?",1,0142427543|0062135953|0062130145|006221635X|0062207296|0062211196|0062230921|0062279483|0062233653|0062294059|0062293605,0142427543
014311638X,item_014311638X,,0.0,4.0,A2LH791QCM1W6J,0140185151|0060194995|0020519001|0062102419|0141194529,"I enjoy reading books like book_0300151306, book_0060878134, book_0143114964, book_0195310306, book_009950569X, book_0060892994. Can you recommend similar books I might enjoy?",1,"The user likes: book_0300151306, book_0060878134, book_0143114964, book_0195310306, book_009950569X","I enjoy reading books like book_0300151306, book_0060878134, book_0143114964, book_0195310306, book_009950569X, book_0060892994. Can you recommend similar books I might enjoy?",1,014311638X|0142001953|0143105140|0061230979|0099496941,014311638X
0061059056,item_0061059056,,0.0,4.0,A2LIR7WQ20GXQ7,0151008116|0141326085|0007391595|0140621806|0307277674,"I enjoy reading books like book_0099456451, book_0007419511, book_0306803178, book_0007167040, book_0061726834, book_0062060554. Can you recommend similar books I might enjoy?",1,"The user likes: book_0099456451, book_0007419511, book_0306803178, book_0007167040, book_0061726834","I enjoy reading books like book_0099456451, book_0007419511, book_0306803178, book_0007167040, book_0061726834, book_0062060554. Can you recommend similar books I might enjoy?",1,0061059056|0141322209|0062012010|0062135953|0062008110,0061059056
0060194995,item_0060194995,,0.0,4.0,A2LJNVTOQTKEP0,0060837551|006124189X|0020519109|0064403688|0061146307,"I enjoy reading books like book_0099464462, book_0141326085, book_0061448761, book_0020427859, book_006087418X, book_0007171684. Can you recommend similar books I might enjoy?",1,"The user likes: book_0099464462, book_0141326085, book_0061448761, book_0020427859, book_006087418X","I enjoy reading books like book_0099464462, book_0141326085, book_0061448761, book_0020427859, book_006087418X, book_0007171684. Can you recommend similar books I might enjoy?",1,0060194995|0060734019|0307277674|0061996181|0061996203|0062114875,0060194995
0062135848,item_0062135848,,0.0,4.0,A2LNHLLIDZLZ21,0141346159|0062071165|0062060783|0062128027|0061996203,"I enjoy reading books like book_0062085484, book_0062026488, book_0061990655, book_0062006207, book_006199622X, book_0061974552. Can you recommend similar books I might enjoy?",1,"The user likes: book_0062085484, book_0062026488, book_0061990655, book_0062006207, book_006199622X","I enjoy reading books like book_0062085484, book_0062026488, book_0061990655, book_0062006207, book_006199622X, book_0061974552. Can you recommend similar books I might enjoy?",1,0062135848|0062117386|0062014552|006230240X|0062187414|0062222694|0062279874|0062326201|0062235672|0062271105|0062133950,0062135848
0199737509,item_0199737509,,0.0,4.0,A2LRNLAV0ZIL4U,0307454290|0061766216|0060885599|0062132393|0307277186,"I enjoy reading books like book_0306818809, book_0007337701, book_0307278832, book_0061123935, book_0061958867, book_0061256803. Can you recommend similar books I might enjoy?",1,"The user likes: book_0306818809, book_0007337701, book_0307278832, book_0061123935, book_0061958867","I enjoy reading books like book_0306818809, book_0007337701, book_0307278832, book_0061123935, book_0061958867, book_0061256803. Can you recommend similar books I might enjoy?",1,0199737509|006230755X|0062015079|0062236733|0307377210,0199737509
0080971741,item_0080971741,,0.0,4.0,A2LW5AL0KQ9P1M,0123750288|012375027X|012374914X|0123747155|0123756952,"I enjoy reading books like book_0141014083, book_006147357X, book_006170301X, book_014014773X, book_0240812069, book_024081150X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0141014083, book_006147357X, book_006170301X, book_014014773X, book_0240812069","I enjoy reading books like book_0141014083, book_006147357X, book_006170301X, book_014014773X, book_0240812069, book_024081150X. Can you recommend similar books I might enjoy?",1,0080971741|012386965X|0240817362|0062085492|019932610X,0080971741
0060195339,item_0060195339,,0.0,4.0,A2M06R4XHW82ON,0143116878|0061724769|0307266397|0061990558|0143170090,"I enjoy reading books like book_0099280752, book_030727733X, book_0307382664, book_0143114816, book_0307346382, book_0307473716. Can you recommend similar books I might enjoy?",1,"The user likes: book_0099280752, book_030727733X, book_0307382664, book_0143114816, book_0307346382","I enjoy reading books like book_0099280752, book_030727733X, book_0307382664, book_0143114816, book_0307346382, book_0307473716. Can you recommend similar books I might enjoy?",1,0060195339|0141040343|0142180319|0062124269|0307266931,0060195339
0240811283,item_0240811283,,0.0,4.0,A2M1MNG7G40V85,0141188936|0061122416|0075536498|0060890096|0307275167,"I enjoy reading books like book_0307475255, book_0060510862, book_0140119906, book_009928264X, book_0140109277, book_0140177396. Can you recommend similar books I might enjoy?",1,"The user likes: book_0307475255, book_0060510862, book_0140119906, book_009928264X, book_0140109277","I enjoy reading books like book_0307475255, book_0060510862, book_0140119906, book_009928264X, book_0140109277, book_0140177396. Can you recommend similar books I might enjoy?",1,0240811283|0080890520|0199767203|0123838487|012383872X,0240811283
0061826871,item_0061826871,,0.0,4.0,A2M4R8R6SU049A,0143143719|0307264238|0061353841|0143143646|0230014801,"I enjoy reading books like book_0142001805, book_0140167773, book_0099452243, book_0061703257, book_0143034901, book_0099491222. Can you recommend similar books I might enjoy?",1,"The user likes: book_0142001805, book_0140167773, book_0099452243, book_0061703257, book_0143034901","I enjoy reading books like book_0142001805, book_0140167773, book_0099452243, book_0061703257, book_0143034901, book_0099491222. Can you recommend similar books I might enjoy?",1,0061826871|0307454231|0061999180|0061994057|0307267679|0307377385|0061472808|0307271005|0143120867|0062286722,0061826871
0140060286,item_0140060286,,0.0,4.0,A2M7RPFEMKRT8M,0141439602|009951169X|0192839993|0156439611|0140865241,"I enjoy reading books like book_0141013451, book_0060997028, book_0151008116, book_0140187081, book_0099429837, book_006091307X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0141013451, book_0060997028, book_0151008116, book_0140187081, book_0099429837","I enjoy reading books like book_0141013451, book_0060997028, book_0151008116, book_0140187081, book_0099429837, book_006091307X. Can you recommend similar books I might enjoy?",1,0140060286|0060932384|0060098902|0141185260|0140086838|0143112562|0140449337,0140060286
0061474096,item_0061474096,,0.0,4.0,A2MAB5Q4XA209W,0060892994|0156904365|0060506040|0151008116|0060593083,"I enjoy reading books like book_0151005672, book_0142800376, book_0140187537, book_0151006849, book_0151005613, book_0060567236. Can you recommend similar books I might enjoy?",1,"The user likes: book_0151005672, book_0142800376, book_0140187537, book_0151006849, book_0151005613","I enjoy reading books like book_0151005672, book_0142800376, book_0140187537, book_0151006849, book_0151005613, book_0060567236. Can you recommend similar books I might enjoy?",1,0061474096|0061364088|0061561622|0061931411,0061474096
0143123580,item_0143123580,,0.0,4.0,A2MBLVMVDLHK1L,0307265781|0060761350|0307353133|0061472573|0143112724,"I enjoy reading books like book_0307279936, book_014101640X, book_0142004030, book_0142800821, book_0099450259, book_0142800902. Can you recommend similar books I might enjoy?",1,"The user likes: book_0307279936, book_014101640X, book_0142004030, book_0142800821, book_0099450259","I enjoy reading books like book_0307279936, book_014101640X, book_0142004030, book_0142800821, book_0099450259, book_0142800902. Can you recommend similar books I might enjoy?",1,0143123580|0062059939|0061950726|0061778737|0062117378|006227306X|0062072226|0062233653,0143123580
0060755334,item_0060755334,,0.0,4.0,A2MCFHZ4HVHFGF,0195396901|0143115006|0060825413|0007281447|006113922X,"I enjoy reading books like book_0061252727, book_0060264306, book_0143143832, book_0002051850, book_0141034262, book_0061242683. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061252727, book_0060264306, book_0143143832, book_0002051850, book_0141034262","I enjoy reading books like book_0061252727, book_0060264306, book_0143143832, book_0002051850, book_0141034262, book_0061242683. Can you recommend similar books I might enjoy?",1,0060755334|0306820188|0147509718|0060779632|0062218336,0060755334
0307451860,item_0307451860,,0.0,4.0,A2MF2QVSCUI27G,0061251836|0307278956|0307386171|0307263185|0307381463,"I enjoy reading books like book_0060897848, book_0007172826, book_014023828X, book_0060391626, book_0099453924, book_014029628X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060897848, book_0007172826, book_014023828X, book_0060391626, book_0099453924","I enjoy reading books like book_0060897848, book_0007172826, book_014023828X, book_0060391626, book_0099453924, book_014029628X. Can you recommend similar books I might enjoy?",1,0307451860|0061857637|0007441290|006188720X|0062094661|0061804193|0143123297|0061692034|0307465209|0143123300|006218850X|0062198890|0061802050|0307268438|0151014671|0060004878|0062209841|0062198793|0061990639|0062195514|0061950726|0143122541|0062069187|0062227378|0062244752,0307451860
0062107313,item_0062107313,,0.0,4.0,A2MF4ENCAUWXFK,0061493341|0140047573|0061928127|0062248472|0143124463,"I enjoy reading books like book_0307408841, book_0061778915, book_0061006629, book_030011575X, book_0156030357, book_0099447126. Can you recommend similar books I might enjoy?",1,"The user likes: book_0307408841, book_0061778915, book_0061006629, book_030011575X, book_0156030357","I enjoy reading books like book_0307408841, book_0061778915, book_0061006629, book_030011575X, book_0156030357, book_0099447126. Can you recommend similar books I might enjoy?",1,0062107313|0140188320|0141184221|0061713783,0062107313
014318749X,item_014318749X,,0.0,4.0,A2MF4TISBBQT5A,014303748X|0061706558|0061239240|0143036432|0061584444,"I enjoy reading books like book_0060746769, book_0060525231, book_0061252417, book_0143117319, book_0060525266, book_0151013470. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060746769, book_0060525231, book_0061252417, book_0143117319, book_0060525266","I enjoy reading books like book_0060746769, book_0060525231, book_0061252417, book_0143117319, book_0060525266, book_0151013470. Can you recommend similar books I might enjoy?",1,014318749X|0007420765|0062240307|0062079603|0091937426|0143116606|0143112163|0062120395|0062220500|0307576418|0143117939,014318749X
0061438294,item_0061438294,,0.0,4.0,A2MGUNKW1ANLT5,0307266303|0099532530|0099519852|0307463125|014311493X,"I enjoy reading books like book_006073132X, book_0142001104, book_0142000280, book_009950569X, book_006124189X, book_0060594896. Can you recommend similar books I might enjoy?",1,"The user likes: book_006073132X, book_0142001104, book_0142000280, book_009950569X, book_006124189X","I enjoy reading books like book_006073132X, book_0142001104, book_0142000280, book_009950569X, book_006124189X, book_0060594896. Can you recommend similar books I might enjoy?",1,0061438294|0062009265|0061256684|0307273601|0060575018|0143113704|0062102419|0062273205|0306821664|0307453375,0061438294
0062085492,item_0062085492,,0.0,4.0,A2MJ8OL2FYN7CW,0099462095|0307408841|0307477401|0307452891|0062065777,"I enjoy reading books like book_0195314395, book_0061791768, book_014311882X, book_0061284769, book_0307474593, book_0151013535. Can you recommend similar books I might enjoy?",1,"The user likes: book_0195314395, book_0061791768, book_014311882X, book_0061284769, book_0307474593","I enjoy reading books like book_0195314395, book_0061791768, book_014311882X, book_0061284769, book_0307474593, book_0151013535. Can you recommend similar books I might enjoy?",1,0062085492|0062237152|0062237187|0062276026|0062283235,0062085492
0060541431,item_0060541431,,0.0,4.0,A2MK1KAOVTX5CP,0061490008|0061779814|0142418471|0061662836|0061766666,"I enjoy reading books like book_0061375969, book_015206396X, book_014241493X, book_0142414913, book_0061256706, book_014241557X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0061375969, book_015206396X, book_014241493X, book_0142414913, book_0061256706","I enjoy reading books like book_0061375969, book_015206396X, book_014241493X, book_0142414913, book_0061256706, book_014241557X. Can you recommend similar books I might enjoy?",1,0060541431|0061869708|0142422010|0142422053|0062135317|0062117378|006212126X|0062128027|0062059939,0060541431
0062279874,item_0062279874,,0.0,4.0,A2MKY6T9KE7I54,0061706515|0061768111|0307393992|0307465209|0061953407,"I enjoy reading books like book_0060974060, book_0307406105, book_0307388670, book_0143144723, book_014241557X, book_0307341569. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060974060, book_0307406105, book_0307388670, book_0143144723, book_014241557X","I enjoy reading books like book_0060974060, book_0307406105, book_0307388670, book_0143144723, book_014241557X, book_0307341569. Can you recommend similar books I might enjoy?",1,0062279874|0307474615|0062311077|0062276026|0062305840,0062279874
0140390030,item_0140390030,,0.0,4.0,A2MQQI4UYT9C11,0307265439|0307275639|0007149824|0060502932|0307386171,"I enjoy reading books like book_0060195827, book_0143034480, book_0061122416, book_0307275167, book_006092988X, book_0141188936. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060195827, book_0143034480, book_0061122416, book_0307275167, book_006092988X","I enjoy reading books like book_0060195827, book_0143034480, book_0061122416, book_0307275167, book_006092988X, book_0141188936. Can you recommend similar books I might enjoy?",1,0140390030|0307455475|0141191538|0142001805|0141039280,0140390030
0062307320,item_0062307320,,0.0,4.0,A2MVUTW2WM4VL6,006211946X|0062064223|0061986461|0062026879|0061928127,"I enjoy reading books like book_0060837365, book_0061579521, book_0307266850, book_0143119133, book_0307237877, book_0061958328. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060837365, book_0061579521, book_0307266850, book_0143119133, book_0307237877","I enjoy reading books like book_0060837365, book_0061579521, book_0307266850, book_0143119133, book_0307237877, book_0061958328. Can you recommend similar books I might enjoy?",1,0062307320|0062237187|0062310755|0062336010,0062307320
0062190423,item_0062190423,,0.0,4.0,A2MW90O3P2GOO5,0307576418|0307473147|0307453278|0307272508|0307477479,"I enjoy reading books like book_0060517662, book_0143035223, book_0060534214, book_0061139785, book_0060740221, book_014104179X. Can you recommend similar books I might enjoy?",1,"The user likes: book_0060517662, book_0143035223, book_0060534214, book_0061139785, book_0060740221","I enjoy reading books like book_0060517662, book_0143035223, book_0060534214, book_0061139785, book_0060740221, book_014104179X. Can you recommend similar books I might enjoy?",1,0062190423|0099581876|0062249894|006219965X|0062297031|0061713783|0007467478,0062190423
0230612652,item_0230612652,,0.0,4.0,A2MYKB0GE6OD8Q,0300110154|0307389006|0060789662|0307277739|0060899735,"I enjoy reading books like book_0029109752, book_0028810252, book_0143038273, book_0307277674, book_0300113994, book_0143037110. Can you recommend similar books I might enjoy?",1,"The user likes: book_0029109752, book_0028810252, book_0143038273, book_0307277674, book_0300113994","I enjoy reading books like book_0029109752, book_0028810252, book_0143038273, book_0307277674, book_0300113994, book_0143037110. Can you recommend similar books I might enjoy?",1,0230612652|0195014766|0061432687|0195324870|0143122835,0230612652
