id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id,hit_rate,mrr,ndcgs,fail,pattern_used,direct_hr10,direct_mrr,direct_ndcg
173,Placebo,alternative rock rock alternative indie depressive indie pop melancholic british,0.0,4.0,1243,1239|159|436|154|854,"I enjoy listening to artists like Alien Ant Farm, Audioslave, Guano Apes, Reel Big Fish, The Strokes, blink-182. I generally like marisa mix alternative rock german music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Alien Ant Farm, Audioslave, Guano Apes, Reel Big Fish, The Strokes","I enjoy listening to artists like Alien Ant Farm, Audioslave, Guano Apes, Reel Big Fish, The Strokes, blink-182. I generally like marisa mix alternative rock german music. Can you recommend similar music artists I might enjoy?",1,173|2206|1957|9344|1406|1513,173,0.2,1.0,0.3706656904013186,0,template_11,0,0.0,0.0
1244,Elvis Presley,rock legend amazing love at first listen holiday soundtrack stand out be proud m,0.0,4.0,1244,539|441|298|207|599,"I enjoy listening to artists like Electronic, Tenacious D, The Velvet Underground, Fischerspooner, Late of the Pier, ABC. I generally like the beowulfs rock hard spring music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Electronic, Tenacious D, The Velvet Underground, Fischerspooner, Late of the Pier","I enjoy listening to artists like Electronic, Tenacious D, The Velvet Underground, Fischerspooner, Late of the Pier, ABC. I generally like the beowulfs rock hard spring music. Can you recommend similar music artists I might enjoy?",1,1244|11849|429|2531|715,1244,0.45,1.0,0.8763490125635107,0,template_11,0,0.0,0.0
1193,Mayday Parade,rock alternative pop punk alternative rock emo pop-rock pop-punk the pussycat do,0.0,4.0,1245,1866|540|488|930|228,"I enjoy listening to artists like My Chemical Romance, Cute Is What We Aim For, Papa Roach, Simple Plan, HIM, Panic! At the Disco. I generally like rock alternative indie specials to music. Can you recommend similar music artists I might enjoy?",1,"The user likes: My Chemical Romance, Cute Is What We Aim For, Papa Roach, Simple Plan, HIM","I enjoy listening to artists like My Chemical Romance, Cute Is What We Aim For, Papa Roach, Simple Plan, HIM, Panic! At the Disco. I generally like rock alternative indie specials to music. Can you recommend similar music artists I might enjoy?",1,1193|498|1105|6298|493|486|3341,1193,0.8,1.0,0.9109391044504898,0,template_11,0,0.0,0.0
55,Kylie Minogue,seen live electronic pop dance pop dance female vocalists hot guilty pleasures e,0.0,4.0,1246,151|535|67|2446|64,"I enjoy listening to artists like Queen, Michael Nyman, BeyoncÃÂ©, AlizÃÂ©e, Annie, James Blunt. I generally like hard rock classical minimalism legend music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Queen, Michael Nyman, BeyoncÃÂ©, AlizÃÂ©e, Annie","I enjoy listening to artists like Queen, Michael Nyman, BeyoncÃÂ©, AlizÃÂ©e, Annie, James Blunt. I generally like hard rock classical minimalism legend music. Can you recommend similar music artists I might enjoy?",1,55|187|2051|2079,55,0.45,1.0,0.6042643043541556,0,template_11,0,0.0,0.0
289,Britney Spears,pop dance rock alternative seen live female vocalists hot disco female gay gay i,0.0,4.0,1247,320|257|302|333|309,"I enjoy listening to artists like Taio Cruz, Cheryl Cole, Paramore, Justin Timberlake, Kanye West, Eminem. I generally like rnb british pop alternative legend music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Taio Cruz, Cheryl Cole, Paramore, Justin Timberlake, Kanye West","I enjoy listening to artists like Taio Cruz, Cheryl Cole, Paramore, Justin Timberlake, Kanye West, Eminem. I generally like rnb british pop alternative legend music. Can you recommend similar music artists I might enjoy?",1,289|325|67|55|292|461|89,289,0.5,1.0,0.7588790805577409,0,template_11,0,0.0,0.0
257,Mariah Carey,rnb soul legend holiday soundtrack guilty pleasures covers christmas blend diva ,0.0,4.0,1248,528|3488|1447|3081|2067,"I enjoy listening to artists like Kelly Clarkson, Shakira, Sade, Marisa Monte, Owl City, The Fray. I generally like pop female specials to chill music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kelly Clarkson, Shakira, Sade, Marisa Monte, Owl City","I enjoy listening to artists like Kelly Clarkson, Shakira, Sade, Marisa Monte, Owl City, The Fray. I generally like pop female specials to chill music. Can you recommend similar music artists I might enjoy?",1,257|1934|5789|301|3110|263,257,0.75,1.0,0.9408098466121789,0,template_11,1,0.25,0.28854
1119,Faith No More,rock alternative covers alternative rock mike patton funk metal metal hard rock ,0.0,4.0,1249,578|245|1427|607|2222,"I enjoy listening to artists like Gorillaz, John Williams, Nine Inch Nails, Siouxsie and the Banshees, Cream, Judas Priest. I generally like electronic rock soundtrack sweet winter music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Gorillaz, John Williams, Nine Inch Nails, Siouxsie and the Banshees, Cream","I enjoy listening to artists like Gorillaz, John Williams, Nine Inch Nails, Siouxsie and the Banshees, Cream, Judas Priest. I generally like electronic rock soundtrack sweet winter music. Can you recommend similar music artists I might enjoy?",1,1119|1372|1369|2362|1412,1119,0.5,1.0,0.8777173555755364,0,template_11,0,0.0,0.0
1412,Led Zeppelin,classic rock progressive rock 70s rock legends hard rock guilty pleasures califo,0.0,4.0,125,166|701|56|3065|1414,"I enjoy listening to artists like Lacuna Coil, Black Eyed Peas, Jesse & Joy, Lady Gaga, Paul McCartney & Wings, Fey. I generally like metal gothic pop hip-hop inlove music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lacuna Coil, Black Eyed Peas, Jesse & Joy, Lady Gaga, Paul McCartney & Wings","I enjoy listening to artists like Lacuna Coil, Black Eyed Peas, Jesse & Joy, Lady Gaga, Paul McCartney & Wings, Fey. I generally like metal gothic pop hip-hop inlove music. Can you recommend similar music artists I might enjoy?",1,1412|499|3057|227|733|2786,1412,0.4,1.0,0.6386364459525711,0,template_11,0,0.0,0.0
229,The Killers,rock alternative rock alternative indie indie rock favorite electronic indie pop,0.0,4.0,1253,704|680|802|543|1042,"I enjoy listening to artists like All Time Low, McFly, Maria CecÃÂ­lia & Rodolfo, Jessie J, Fall Out Boy, Jorge & Mateus. I generally like poison all pop rock brazil music. Can you recommend similar music artists I might enjoy?",1,"The user likes: All Time Low, McFly, Maria CecÃÂ­lia & Rodolfo, Jessie J, Fall Out Boy","I enjoy listening to artists like All Time Low, McFly, Maria CecÃÂ­lia & Rodolfo, Jessie J, Fall Out Boy, Jorge & Mateus. I generally like poison all pop rock brazil music. Can you recommend similar music artists I might enjoy?",1,229|329|295|89|498|289,229,0.4,1.0,0.5204370438439433,0,template_11,0,0.0,0.0
1098,BjÃÂ¶rk,electronic alternative indie amazing voice beautiful favorite metal chillout dow,0.0,4.0,1255,229|4716|289|985|437,"I enjoy listening to artists like Marina & the Diamonds, HIM, MÃÂ³veis Coloniais de Acaju, Feist, Katy Perry, Sigur RÃÂ³s. I generally like indie female hard rock alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Marina & the Diamonds, HIM, MÃÂ³veis Coloniais de Acaju, Feist, Katy Perry","I enjoy listening to artists like Marina & the Diamonds, HIM, MÃÂ³veis Coloniais de Acaju, Feist, Katy Perry, Sigur RÃÂ³s. I generally like indie female hard rock alternative music. Can you recommend similar music artists I might enjoy?",1,1098|3200|6414|962|59|55|72,1098,0.2,1.0,0.39564672360221187,0,template_11,0,0.0,0.0
967,Sixpence None the Richer,pop rock alternative covers christmas blend female vocalists cover chillout awes,0.0,4.0,1256,4201|977|4079|498|217,"I enjoy listening to artists like Guns N' Roses, Fleetwood Mac, Sunny Day Real Estate, John Williams, Saves the Day, Coheed and Cambria. I generally like hard rock 80's pop soundtrack music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Guns N' Roses, Fleetwood Mac, Sunny Day Real Estate, John Williams, Saves the Day","I enjoy listening to artists like Guns N' Roses, Fleetwood Mac, Sunny Day Real Estate, John Williams, Saves the Day, Coheed and Cambria. I generally like hard rock 80's pop soundtrack music. Can you recommend similar music artists I might enjoy?",1,967|982|1519|1378|511,967,0.7,1.0,0.952194863477961,0,template_11,0,0.0,0.0
2488,Public Image Ltd.,songs for gil post-punk college rock alternative dance alternative hit choon 910,0.0,4.0,1258,5260|98|985|3444|1814,"I enjoy listening to artists like Blur, Gang of Four, The Stranglers, Buzzcocks, The Damned, Nirvana. I generally like alternative britpop british artists new music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Blur, Gang of Four, The Stranglers, Buzzcocks, The Damned","I enjoy listening to artists like Blur, Gang of Four, The Stranglers, Buzzcocks, The Damned, Nirvana. I generally like alternative britpop british artists new music. Can you recommend similar music artists I might enjoy?",1,2488|612|875|1811|4155,2488,0.45,1.0,0.674966528161663,0,template_11,0,0.0,0.0
501,Angels & Airwaves,alternative rock alternative punk rock rock indie gossip girl pop rock pop punk ,0.0,4.0,1259,498|707|951|2794|1914,"I enjoy listening to artists like Reamonn, The Hush Sound, Sarah Brightman, Stone Sour, Stephen Sondheim, Goo Goo Dolls. I generally like rock pop indie letmelikeit soundtrack music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Reamonn, The Hush Sound, Sarah Brightman, Stone Sour, Stephen Sondheim","I enjoy listening to artists like Reamonn, The Hush Sound, Sarah Brightman, Stone Sour, Stephen Sondheim, Goo Goo Dolls. I generally like rock pop indie letmelikeit soundtrack music. Can you recommend similar music artists I might enjoy?",1,501|966|1044|45|472|500,501,0.9,1.0,0.9937947856332161,0,template_11,0,0.0,0.0
55,Kylie Minogue,seen live electronic pop dance pop dance female vocalists hot guilty pleasures e,0.0,4.0,126,159|3078|680|903|298,"I enjoy listening to artists like Spice Girls, The Used, David Guetta, Engenheiros do Hawaii, MGMT, Panic! At the Disco. I generally like pop dance rock emo house music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Spice Girls, The Used, David Guetta, Engenheiros do Hawaii, MGMT","I enjoy listening to artists like Spice Girls, The Used, David Guetta, Engenheiros do Hawaii, MGMT, Panic! At the Disco. I generally like pop dance rock emo house music. Can you recommend similar music artists I might enjoy?",1,55|89|674|498|982|333|182,55,0.6,1.0,0.9375753060329084,0,template_11,0,0.0,0.0
1424,Cat Power,<3 excellent reason for crying female vocalist indie rock alternative female voc,0.0,4.0,1261,2277|246|689|2638|1512,"I enjoy listening to artists like Elis Regina, Devendra Banhart, Camera Obscura, Beirut, Damien Rice, Blonde Redhead. I generally like jazz 60s singer-songwriter indie female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Elis Regina, Devendra Banhart, Camera Obscura, Beirut, Damien Rice","I enjoy listening to artists like Elis Regina, Devendra Banhart, Camera Obscura, Beirut, Damien Rice, Blonde Redhead. I generally like jazz 60s singer-songwriter indie female music. Can you recommend similar music artists I might enjoy?",1,1424|1755|1098|154|3057|418|1633,1424,0.3,1.0,0.5391065605018962,0,template_11,0,0.0,0.0
679,Glee Cast,glee musical pop party cover romantic female vocalists love love at first listen,0.0,4.0,1263,7706|305|523|157|295,"I enjoy listening to artists like Rihanna, Jordin Sparks, Katy Perry, Panic! At the Disco, Ana Johnsson, Miley Cyrus. I generally like seen live rnb american pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Rihanna, Jordin Sparks, Katy Perry, Panic! At the Disco, Ana Johnsson","I enjoy listening to artists like Rihanna, Jordin Sparks, Katy Perry, Panic! At the Disco, Ana Johnsson, Miley Cyrus. I generally like seen live rnb american pop music. Can you recommend similar music artists I might enjoy?",1,679|701|283|325|8718|289,679,0.5,1.0,0.8746053445222718,0,template_11,1,0.16666666666666666,0.2061
1241,Skank,rock reggae brasil pop rock brazilian pop skank mpb musica popular brasileira,0.0,4.0,1264,220|511|65|4087|192,"I enjoy listening to artists like Electric Light Orchestra, Paul McCartney & Wings, Van Halen, Iron Maiden, Rush, Dire Straits. I generally like classic rock christmas blend heavy music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Electric Light Orchestra, Paul McCartney & Wings, Van Halen, Iron Maiden, Rush","I enjoy listening to artists like Electric Light Orchestra, Paul McCartney & Wings, Van Halen, Iron Maiden, Rush, Dire Straits. I generally like classic rock christmas blend heavy music. Can you recommend similar music artists I might enjoy?",1,1241|562|533|163|227|959|714,1241,0.55,1.0,0.7520314307098106,0,template_11,0,0.0,0.0
170,Mew,alternative rock alternative rock indie indie rock danish seen live pokemon drea,0.0,4.0,1265,2691|3411|64|1504|604,"I enjoy listening to artists like Passion Pit, Foals, Amiina, New Order, JÃÂ³nsi, Copeland. I generally like electronic pop rock indie chillout music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Passion Pit, Foals, Amiina, New Order, JÃÂ³nsi","I enjoy listening to artists like Passion Pit, Foals, Amiina, New Order, JÃÂ³nsi, Copeland. I generally like electronic pop rock indie chillout music. Can you recommend similar music artists I might enjoy?",1,170|755|203|154|533,170,0.75,1.0,0.9037777089711976,0,template_11,0,0.0,0.0
1041,Gloria,rock screamo post-hardcore hardcore romantic brazilian emo punk acoustic <3 awes,0.0,4.0,1267,918|229|1206|957|706,"I enjoy listening to artists like Slipknot, The Beatles, Nirvana, Chico Buarque, The Offspring, Paramore. I generally like metal rock pop grunge alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Slipknot, The Beatles, Nirvana, Chico Buarque, The Offspring","I enjoy listening to artists like Slipknot, The Beatles, Nirvana, Chico Buarque, The Offspring, Paramore. I generally like metal rock pop grunge alternative music. Can you recommend similar music artists I might enjoy?",1,1041|1545|4821|6120|65|475,1041,0,0,0,1,error,0,0.0,0.0
952,Skid Row,80s hard rock rock 90s heavy metal glam rock hair metal ahhhhhhhhh glam metal ul,0.0,4.0,127,2785|1249|2346|2343|1246,"I enjoy listening to artists like 30 Seconds to Mars, The Exies, Billy Idol, Mr. Big, Pantera, Papa Roach. I generally like specials to rock alternative new music. Can you recommend similar music artists I might enjoy?",1,"The user likes: 30 Seconds to Mars, The Exies, Billy Idol, Mr. Big, Pantera","I enjoy listening to artists like 30 Seconds to Mars, The Exies, Billy Idol, Mr. Big, Pantera, Papa Roach. I generally like specials to rock alternative new music. Can you recommend similar music artists I might enjoy?",1,952|951|3088|920|2062|3087,952,0.45,1.0,0.6488661103689556,0,template_11,0,0.0,0.0
527,Lil' Wayne,lil wayne hip-hop rap hip hop rnb sexy urban crunk dope catchy lovely favorite f,0.0,4.0,1270,538|959|412|2840|1043,"I enjoy listening to artists like Metro Station, Anberlin, Cartel, Coheed and Cambria, Saosin, Sugarcult. I generally like teen rock alternative pop punk music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Metro Station, Anberlin, Cartel, Coheed and Cambria, Saosin","I enjoy listening to artists like Metro Station, Anberlin, Cartel, Coheed and Cambria, Saosin, Sugarcult. I generally like teen rock alternative pop punk music. Can you recommend similar music artists I might enjoy?",1,527|366|6543|2346|227|1249,527,0.5,1.0,0.6031171482531633,0,template_11,0,0.0,0.0
498,Paramore,alternative pop punk punk rock punk pop rock female vocalists seen live indie em,0.0,4.0,1272,228|464|55|680|538,"I enjoy listening to artists like Tokio Hotel, Kerli, Cobra Starship, Shakira, Mika, Adele. I generally like german rock pop alternative specials music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Tokio Hotel, Kerli, Cobra Starship, Shakira, Mika","I enjoy listening to artists like Tokio Hotel, Kerli, Cobra Starship, Shakira, Mika, Adele. I generally like german rock pop alternative specials music. Can you recommend similar music artists I might enjoy?",1,498|89|1043|300|1047|333,498,0.1,1.0,0.43067655807339306,0,template_11,0,0.0,0.0
3184,L'ÃÂme Immortelle,pop futuremelon boring electronic german darkwave goth gothic metal industrial e,0.0,4.0,1273,972|599|450|159|1710,"I enjoy listening to artists like 65daysofstatic, Marilyn Manson, Daft Punk, Thirteen Senses, Ã¦Â¤ÂÃ¦ÂÂ¾Ã¤Â¼Â¸Ã¥Â¤Â«, Nightwish. I generally like experimental dreampop industrial pop electronic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: 65daysofstatic, Marilyn Manson, Daft Punk, Thirteen Senses, Ã¦Â¤ÂÃ¦ÂÂ¾Ã¤Â¼Â¸Ã¥Â¤Â«","I enjoy listening to artists like 65daysofstatic, Marilyn Manson, Daft Punk, Thirteen Senses, Ã¦Â¤ÂÃ¦ÂÂ¾Ã¤Â¼Â¸Ã¥Â¤Â«, Nightwish. I generally like experimental dreampop industrial pop electronic music. Can you recommend similar music artists I might enjoy?",1,3184|9|154|1714|81|1098,3184,0.8,1.0,0.9135277613190135,0,template_11,1,1.0,0.72135
2346,Aerosmith,classic rock hard rock glam rock covers 80s 70s rock ballad rock n roll rock fuc,0.0,4.0,1274,2893|724|96|1110|630,"I enjoy listening to artists like U2, Pat Benatar, Elvis Presley, Alice Cooper, Judas Priest, Rod Stewart. I generally like pop rock classic legend heavy music. Can you recommend similar music artists I might enjoy?",1,"The user likes: U2, Pat Benatar, Elvis Presley, Alice Cooper, Judas Priest","I enjoy listening to artists like U2, Pat Benatar, Elvis Presley, Alice Cooper, Judas Priest, Rod Stewart. I generally like pop rock classic legend heavy music. Can you recommend similar music artists I might enjoy?",1,2346|212|734|2901|735|706|4369,2346,0.6,1.0,0.7430842844234515,0,template_11,0,0.0,0.0
903,Amy Winehouse,jazz female vocalists soul pop 00s gossip girl singer-songwriter british diva bl,0.0,4.0,1275,3206|1424|2277|4129|1090,"I enjoy listening to artists like BjÃÂ¶rk, The Last Shadow Puppets, The Kinks, Paul McCartney, Arcade Fire, The Killers. I generally like electronic alternative rock indie classic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: BjÃÂ¶rk, The Last Shadow Puppets, The Kinks, Paul McCartney, Arcade Fire","I enjoy listening to artists like BjÃÂ¶rk, The Last Shadow Puppets, The Kinks, Paul McCartney, Arcade Fire, The Killers. I generally like electronic alternative rock indie classic music. Can you recommend similar music artists I might enjoy?",1,903|425|4384|1772|2786|8594,903,0.55,1.0,0.8120238193613698,0,template_11,0,0.0,0.0
190,Muse,autumn rock alternative rock alternative indie lastfm elitist repellent indie ro,0.0,4.0,1277,453|1047|366|220|1116,"I enjoy listening to artists like Elliott Smith, Feist, James Blunt, Gavin DeGraw, KT Tunstall, Snow Patrol. I generally like singer-songwriter indie female pop spring music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Elliott Smith, Feist, James Blunt, Gavin DeGraw, KT Tunstall","I enjoy listening to artists like Elliott Smith, Feist, James Blunt, Gavin DeGraw, KT Tunstall, Snow Patrol. I generally like singer-songwriter indie female pop spring music. Can you recommend similar music artists I might enjoy?",1,190|3258|222|498|182|540,190,0.8,1.0,0.9752652438087495,0,template_11,0,0.0,0.0
2990,Shontelle,hip-hop rnb reggae ciara pop dance female vocalists 2010 female artists,0.0,4.0,1278,352|701|328|306|333,"I enjoy listening to artists like Enrique Iglesias, Kelly Rowland, TiÃÂ«sto, Coldplay, Travie McCoy, OneRepublic. I generally like dance latin female vocalists trance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Enrique Iglesias, Kelly Rowland, TiÃÂ«sto, Coldplay, Travie McCoy","I enjoy listening to artists like Enrique Iglesias, Kelly Rowland, TiÃÂ«sto, Coldplay, Travie McCoy, OneRepublic. I generally like dance latin female vocalists trance music. Can you recommend similar music artists I might enjoy?",1,2990|1456|1455|300|466|498|327,2990,0.65,1.0,0.7197738215573913,0,template_11,1,0.14285714285714285,0.1803375
755,65daysofstatic,experimental dreampop post-rock instrumental math rock electronica idm post hard,0.0,4.0,1279,65|632|6756|1424|5927,"I enjoy listening to artists like Yeah Yeah Yeahs, Keane, Maybeshewill, Ingrid Michaelson, Theory of a Deadman, Kate Nash. I generally like indie rock autumn sunshine experimental music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Yeah Yeah Yeahs, Keane, Maybeshewill, Ingrid Michaelson, Theory of a Deadman","I enjoy listening to artists like Yeah Yeah Yeahs, Keane, Maybeshewill, Ingrid Michaelson, Theory of a Deadman, Kate Nash. I generally like indie rock autumn sunshine experimental music. Can you recommend similar music artists I might enjoy?",1,755|1090|444|154|418|190|207,755,0.8,1.0,0.9621383978176831,0,template_11,0,0.0,0.0
193,Tears for Fears,80s new wave pop rock the beowulfs choice scholes song zadrotstvo mellow synth p,0.0,4.0,128,217|3110|3109|1519|2627,"I enjoy listening to artists like Suzanne Vega, Ben Folds Five, George Harrison, Hooverphonic, The Cardigans, Garbage. I generally like college rock marisa mix pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Suzanne Vega, Ben Folds Five, George Harrison, Hooverphonic, The Cardigans","I enjoy listening to artists like Suzanne Vega, Ben Folds Five, George Harrison, Hooverphonic, The Cardigans, Garbage. I generally like college rock marisa mix pop music. Can you recommend similar music artists I might enjoy?",1,193|182|227|453|51,193,0.65,1.0,0.8775115311793876,0,template_11,0,0.0,0.0
961,Tori Amos,singer-songwriter alternative beautiful american love it amazing vocal female vo,0.0,4.0,1280,533|59|221|701|58,"I enjoy listening to artists like Kate Nash, Savage Garden, The Dresden Dolls, Franz Ferdinand, Darren Hayes, Nine Inch Nails. I generally like indie good pop rock alternative music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kate Nash, Savage Garden, The Dresden Dolls, Franz Ferdinand, Darren Hayes","I enjoy listening to artists like Kate Nash, Savage Garden, The Dresden Dolls, Franz Ferdinand, Darren Hayes, Nine Inch Nails. I generally like indie good pop rock alternative music. Can you recommend similar music artists I might enjoy?",1,961|154|222|1075|716|689,961,0.75,1.0,0.8158537035740814,0,template_11,0,0.0,0.0
488,Three Days Grace,specials to 3mmey alternative rock alternative rock metal three days grace alter,0.0,4.0,1281,614|920|3940|8350|500,"I enjoy listening to artists like Foo Fighters, Deep Purple, Jimi Hendrix, Pain of Salvation, Creed, Saliva. I generally like favorite rock hard classic progressive music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Foo Fighters, Deep Purple, Jimi Hendrix, Pain of Salvation, Creed","I enjoy listening to artists like Foo Fighters, Deep Purple, Jimi Hendrix, Pain of Salvation, Creed, Saliva. I generally like favorite rock hard classic progressive music. Can you recommend similar music artists I might enjoy?",1,488|2206|490|1118|1854|3240|2380,488,0.8,1.0,0.8232006379497264,0,template_11,0,0.0,0.0
3300,Robots in Disguise,german alternative british electroclash electronic female vocalist indie uk elec,0.0,4.0,1282,331|1934|107|2083|450,"I enjoy listening to artists like Gary Numan, Timbaland, Drake, Aaliyah, Incubus, Madonna. I generally like synthpop fav pop dance hip-hop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Gary Numan, Timbaland, Drake, Aaliyah, Incubus","I enjoy listening to artists like Gary Numan, Timbaland, Drake, Aaliyah, Incubus, Madonna. I generally like synthpop fav pop dance hip-hop music. Can you recommend similar music artists I might enjoy?",1,3300|225|72|1075|3109|157,3300,0.5,1.0,1.0,0,template_11,0,0.0,0.0
5266,Kellie Pickler,country country pop country ladies american idol favorite country music female f,0.0,4.0,1283,701|191|288|321|6527,"I enjoy listening to artists like Jordin Sparks, Vanessa Hudgens, The Veronicas, Britney Spears, Aly & AJ, Britt Nicole. I generally like rnb american teen pop electropop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Jordin Sparks, Vanessa Hudgens, The Veronicas, Britney Spears, Aly & AJ","I enjoy listening to artists like Jordin Sparks, Vanessa Hudgens, The Veronicas, Britney Spears, Aly & AJ, Britt Nicole. I generally like rnb american teen pop electropop music. Can you recommend similar music artists I might enjoy?",1,5266|686|307|456|689|362|679,5266,0.25,1.0,0.8138545062173527,0,template_11,0,0.0,0.0
4865,ISAN,ambient idm chillout electronic experimental minimal electronica chill morr musi,0.0,4.0,1284,1099|2668|2673|603|778,"I enjoy listening to artists like Telefon Tel Aviv, Scooter, AFX, Solar Fields, The Beatles, Pendulum. I generally like ambient idm electronic dance experimental music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Telefon Tel Aviv, Scooter, AFX, Solar Fields, The Beatles","I enjoy listening to artists like Telefon Tel Aviv, Scooter, AFX, Solar Fields, The Beatles, Pendulum. I generally like ambient idm electronic dance experimental music. Can you recommend similar music artists I might enjoy?",1,4865|744|444|2667,4865,0.45,1.0,0.7091812731944308,0,template_11,0,0.0,0.0
1964,Deerhunter,electronic alternative shoegaze seen live experimental indie rock psychedelic po,0.0,4.0,1286,3411|81|863|5414|3279,"I enjoy listening to artists like Broken Social Scene, The Teenagers, Led Zeppelin, Nico, Arctic Monkeys, The Pains of Being Pure at Heart. I generally like post-rock canadian slut hot classic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Broken Social Scene, The Teenagers, Led Zeppelin, Nico, Arctic Monkeys","I enjoy listening to artists like Broken Social Scene, The Teenagers, Led Zeppelin, Nico, Arctic Monkeys, The Pains of Being Pure at Heart. I generally like post-rock canadian slut hot classic music. Can you recommend similar music artists I might enjoy?",1,1964|1390|1396|1151|1130,1964,0.3,1.0,0.8810181085867074,0,template_11,0,0.0,0.0
25,Cradle of Filth,black metal death metal gothic metal metal gothic symphonic black metal cover gr,0.0,4.0,1287,4273|1263|1044|2765|7639,"I enjoy listening to artists like The Prodigy, Cannibal Corpse, Emperor, Hypocrisy, Marduk, Serj Tankian. I generally like experimental jazz death metal black music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Prodigy, Cannibal Corpse, Emperor, Hypocrisy, Marduk","I enjoy listening to artists like The Prodigy, Cannibal Corpse, Emperor, Hypocrisy, Marduk, Serj Tankian. I generally like experimental jazz death metal black music. Can you recommend similar music artists I might enjoy?",1,25|953|1521|1259|825,25,0.5,1.0,0.8146122357296078,0,template_11,0,0.0,0.0
718,Johnny Cash,singer-songwriter classic rock folk guilty pleasures outlaw country acoustic cou,0.0,4.0,1288,3466|605|1672|3749|230,"I enjoy listening to artists like Simon & Garfunkel, Creedence Clearwater Revival, Eminem, Amos Lee, Madonna, R.E.M.. I generally like legend nostalgia rock hip-hop rap music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Simon & Garfunkel, Creedence Clearwater Revival, Eminem, Amos Lee, Madonna","I enjoy listening to artists like Simon & Garfunkel, Creedence Clearwater Revival, Eminem, Amos Lee, Madonna, R.E.M.. I generally like legend nostalgia rock hip-hop rap music. Can you recommend similar music artists I might enjoy?",1,718|11754|245|206,718,0,0,0,1,template_4,0,0.0,0.0
622,Sufjan Stevens,lastfm hipster artists folk singer-songwriter indie folk beautiful rock alternat,0.0,4.0,1289,433|231|1964|632|444,"I enjoy listening to artists like At the Drive-In, Interpol, Thom Yorke, Bibio, Girl Talk, Mogwai. I generally like rock indie alternative electronic ambient music. Can you recommend similar music artists I might enjoy?",1,"The user likes: At the Drive-In, Interpol, Thom Yorke, Bibio, Girl Talk","I enjoy listening to artists like At the Drive-In, Interpol, Thom Yorke, Bibio, Girl Talk, Mogwai. I generally like rock indie alternative electronic ambient music. Can you recommend similar music artists I might enjoy?",1,622|3693|154|440|3691,622,0.9,1.0,0.9196461703481416,0,template_11,0,0.0,0.0
465,Jessica Simpson,pop dance rock alternative female vocalists good music awesome female gay icons ,0.0,4.0,129,55|295|544|1971|325,"I enjoy listening to artists like Dido, Carrie Underwood, Bat for Lashes, Pink, Megh Stock, Gwen Stefani. I generally like pop alternative country indie rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Dido, Carrie Underwood, Bat for Lashes, Pink, Megh Stock","I enjoy listening to artists like Dido, Carrie Underwood, Bat for Lashes, Pink, Megh Stock, Gwen Stefani. I generally like pop alternative country indie rock music. Can you recommend similar music artists I might enjoy?",1,465|288|362|289|89|265|1463,465,0.45,1.0,0.751937100182825,0,template_11,0,0.0,0.0
